Dvote,year,state,evotes,constant,n1,n2,n3,n4,s1,s2,s3,s4,s5,s6,s7,s8,s9,r1,r2,r3,r4,r5,r6
0.48,1952,8,3,1,0.4211,0.28,0,-0.24,-0.03,0.008,0,0,-0.042857143,-4.183945502,-0.186,0.017147506,0,0,0,0,0,0,0
0.45,1952,9,10,1,0.4211,0.28,0,-0.24,NA,0.165,0,0,0.468421053,1.516054498,-0.3438,0.048767855,0,0,0,0,0,0,0
0.697,1952,10,12,1,0.4211,0.28,0,-0.24,NA,0.288,0,0,0.495121951,3.816054498,-0.4633,0.1525,0,0,0,0,0,0,0
0.345,1952,12,4,1,0.4211,0.28,0,-0.24,-0.01,-0.02,0,0,-0.110169492,2.716054498,-0.3122,-0.1525,0,0,0,0,0,0,0
0.45,1952,13,27,1,0.4211,0.28,0,-0.24,-0.019,-0.021,1,0,-0.049019608,-1.583945502,0.0039,-0.03615457,0,0,0,0,0,0,0
0.414,1952,14,13,1,0.4211,0.28,0,-0.24,-0.028,-0.067,0,0,-0.19,-1.083945502,-0.008,-0.12398206,0,0,0,0,0,0,0
0.358,1952,15,10,1,0.4211,0.28,0,-0.24,-0.01,-0.061,0,0,-0.361111111,-6.783945502,0.0031,-0.1525,0,0,0,0,0,0,0
0.307,1952,16,8,1,0.4211,0.28,0,-0.24,-0.07,-0.144,0,0,-0.34,3.416054498,-0.5155,-0.1525,0,0,0,0,0,0,0
0.501,1952,17,10,1,0.4211,0.28,0,-0.24,0.028,0.009,0,0,0.23,3.816054498,-0.0821,0.144699219,0,0,0,0,0,0,0
0.529,1952,18,10,1,0.4211,0.28,0,-0.24,NA,0.268,0,0,0.5,1.816054498,-0.3767,0.1525,0,0,0,0,0,0,0
0.338,1952,19,5,1,0.4211,0.28,0,-0.24,-0.097,-0.063,0,0,-0.34,4.016054498,0.4677,-0.1525,0,0,0,0,0,0,0
0.442,1952,20,9,1,0.4211,0.28,0,-0.24,-0.031,-0.018,0,0,0.215447154,6.016054498,0.2438,-0.065830854,0,0,0,0,0,0,0
0.456,1952,21,16,1,0.4211,0.28,0,-0.24,0.035,-0.009,0,0,0.016666667,-3.483945502,0.534,0.029753794,0,0,0,0,0,0,0
0.443,1952,22,20,1,0.4211,0.28,0,-0.24,-0.032,-0.033,0,0,-0.16,-2.083945502,0.1034,-0.066651108,0,0,0,0,0,0,0
0.444,1952,23,11,1,0.4211,0.28,0,-0.24,0.065,-0.01,0,0,0.11567,-2.783945502,0.2634,0.031102584,0,0,0,0,0,0,0
0.604,1952,24,8,1,0.4211,0.28,0,-0.24,NA,0.398,0,0,0.5,0.316054498,-0.761,0.1525,0,0,0,0,0,0,0
0.492,1952,25,13,1,0.4211,0.28,0,-0.24,-0.007,-0.048,0,0,0.058441558,-2.783945502,0.0945,0.132125908,0,0,0,0,0,0,0
0.403,1952,26,4,1,0.4211,0.28,0,-0.24,0.027,0.009,0,0,-0.044444444,-8.083945502,0.3816,-0.093861651,0,0,0,0,0,0,0
0.309,1952,27,6,1,0.4211,0.28,0,-0.24,-0.065,-0.124,0,0,-0.22,-10.5839455,-0.7822,-0.1525,0,0,0,0,0,0,0
0.386,1952,28,3,1,0.4211,0.28,0,-0.24,-0.008,0.008,0,0,0.034883721,11.5160545,-0.2915,-0.1525,0,0,0,0,0,0,0
0.391,1952,29,4,1,0.4211,0.28,0,-0.24,-0.053,-0.017,0,0,-0.164141414,-0.483945502,-0.1827,-0.1525,0,0,0,0,0,0,0
0.425,1952,30,16,1,0.4211,0.28,0,-0.24,-0.047,-0.031,0,0,-0.216666667,0.616054498,0.4239,-0.117913794,0,0,0,0,0,0,0
0.443,1952,31,4,1,0.4211,0.28,0,-0.24,0.043,-0.002,0,0,0.336363636,7.916054498,-0.1434,0.010977841,0,0,0,0,0,0,0
0.44,1952,32,45,1,0.4211,0.28,0,-0.24,0.004,-0.013,0,0,-0.08,-2.483945502,0.298,-0.068572447,0,0,0,0,0,0,0
0.539,1952,33,14,1,0.4211,0.28,0,-0.24,NA,0.129,0,0,0.425,-1.583945502,-0.5367,0.1525,0,0,0,0,0,0,0
0.286,1952,34,4,1,0.4211,0.28,0,-0.24,-0.07,-0.08,0,0,-0.491150442,-18.0839455,-0.1912,-0.1525,0,0,0,0,0,0,0
0.432,1952,35,25,1,0.4211,0.28,0,-0.24,-0.022,-0.015,0,0,-0.231343284,1.116054498,-0.2095,-0.078411013,0,0,0,0,0,0,0
0.454,1952,36,8,1,0.4211,0.28,0,-0.24,0.103,0.019,0,0,0.338983051,3.416054498,-0.2404,0.092088285,0,0,0,0,0,0,0
0.391,1952,37,6,1,0.4211,0.28,0,-0.24,-0.042,-0.013,0,0,-0.35,-0.083945502,0.3048,-0.1525,0,0,0,0,0,0,0
0.471,1952,38,32,1,0.4211,0.28,0,-0.24,-0.044,-0.024,0,0,-0.079710145,-2.083945502,0.1071,-0.016956481,0,0,0,0,0,0,0
0.491,1952,39,4,1,0.4211,0.28,0,-0.24,0.058,0.049,0,0,0.176767677,-5.483945502,0.693,0.126051122,0,0,0,0,0,0,0
0.507,1952,40,8,1,0.4211,0.28,0,-0.24,NA,0.413,0,0,0.5,7.016054498,-0.5476,0.1525,0,0,0,0,0,0,0
0.307,1952,41,4,1,0.4211,0.28,0,-0.24,-0.048,-0.121,0,0,-0.391891892,-16.0839455,-0.0197,-0.1525,0,0,0,0,0,0,0
0.498,1952,42,11,1,0.4211,0.28,0,-0.24,NA,0.069,0,0,0.308080808,-3.883945502,-0.2737,0.134180198,0,0,0,0,0,0,0
0.468,1952,43,24,1,0.4211,0.28,0,-0.24,NA,0.272,-1,0,0.493333333,4.816054498,-0.2663,0.1525,0,0,0,0,0,0,0
0.411,1952,44,4,1,0.4211,0.28,0,-0.24,0.021,0.068,0,0,0,1.216054498,-0.2153,-0.083002204,0,0,0,0,0,0,0
0.283,1952,45,3,1,0.4211,0.28,0,-0.24,-0.149,-0.108,0,0,-0.407563025,-1.383945502,0.1404,-0.1525,0,0,0,0,0,0,0
0.435,1952,46,12,1,0.4211,0.28,0,-0.24,NA,0.087,0,0,0.428571429,2.316054498,-0.6992,-0.035457587,0,0,0,0,0,0,0
0.452,1952,47,9,1,0.4211,0.28,0,-0.24,0.028,0.036,0,0,0.176767677,-0.583945502,0.3543,0.0127974,0,0,0,0,0,0,0
0.519,1952,48,8,1,0.4211,0.28,0,-0.24,0.052,0.011,0,0,0.212765957,0.016054498,0.2172,0.1525,0,0,0,0,0,0,0
0.388,1952,49,12,1,0.4211,0.28,0,-0.24,-0.001,-0.047,0,0,-0.267676768,-1.183945502,0.1926,-0.1525,0,0,0,0,0,0,0
0.372,1952,50,3,1,0.4211,0.28,0,-0.24,-0.002,-0.05,0,0,-0.196428571,-0.883945502,-0.2202,-0.1525,0,0,0,0,0,0,0
NA,1948,1,11,1,0.4561,0.39,0.39,1.78,0.279,0.306,0,0,0.490566038,-0.475883781,-0.5169,-0.147089061,0,0,0,0,0,0,0
0.551,1948,3,4,1,0.4561,0.39,0.39,1.78,0.052,0.088,0,0,0.413793103,8.024116219,-0.3627,-0.11971803,0,0,0,0,0,0,0
0.746,1948,4,9,1,0.4561,0.39,0.39,1.78,0.163,0.239,0,0,0.47,8.124116219,-0.2121,0.1475,0,0,0,0,0,0,0
0.503,1948,5,25,1,0.4561,0.39,0.39,1.78,0.03,0.032,0,-1,-0.115384615,-4.675883781,0.1496,-0.129522754,0,0,0,0,0,0,0
0.527,1948,6,6,1,0.4561,0.39,0.39,1.78,-0.072,-0.063,0,0,-0.207692308,-1.075883781,-0.0206,-0.1475,0,0,0,0,0,0,0
0.491,1948,7,8,1,0.4561,0.39,0.39,1.78,-0.011,-0.014,0,0,-0.334558824,-7.075883781,0.4493,-0.119467207,0,0,0,0,0,0,0
0.494,1948,8,3,1,0.4561,0.39,0.39,1.78,0.008,-0.002,0,0,-0.185714286,-4.975883781,-0.186,-0.032852494,0,0,0,0,0,0,0
0.592,1948,9,8,1,0.4561,0.39,0.39,1.78,0.165,0.19,0,0,0.489473684,-5.675883781,-0.3438,-0.001232145,0,0,0,0,0,0,0
0.769,1948,10,12,1,0.4561,0.39,0.39,1.78,0.288,0.301,0,0,0.495121951,-0.275883781,-0.4633,0.1475,0,0,0,0,0,0,0
0.514,1948,12,4,1,0.4561,0.39,0.39,1.78,-0.02,-0.004,0,0,-0.194915254,0.624116219,-0.3122,-0.1475,0,0,0,0,0,0,0
0.505,1948,13,28,1,0.4561,0.39,0.39,1.78,-0.021,-0.037,0,0,-0.075163399,3.224116219,0.0039,-0.08615457,0,0,0,0,0,0,0
0.496,1948,14,13,1,0.4561,0.39,0.39,1.78,-0.067,0.008,0,0,-0.38,3.224116219,-0.008,-0.1475,0,0,0,0,0,0,0
0.514,1948,15,10,1,0.4561,0.39,0.39,1.78,-0.061,-0.097,0,0,-0.407407407,26.32411622,0.0031,-0.1475,0,0,0,0,0,0,0
0.454,1948,16,8,1,0.4561,0.39,0.39,1.78,-0.144,-0.123,0,0,-0.356,-6.575883781,-0.5155,-0.1475,0,0,0,0,0,0,0
0.577,1948,17,11,1,0.4561,0.39,0.39,1.78,0.009,0.026,0,1,0.19,4.924116219,-0.0821,0.094699219,0,0,0,0,0,0,0
0.652,1948,18,10,1,0.4561,0.39,0.39,1.78,0.268,0.309,0,0,0.5,5.024116219,-0.3767,0.1475,0,0,0,0,0,0,0
0.427,1948,19,5,1,0.4561,0.39,0.39,1.78,-0.063,-0.062,0,0,-0.341059603,-1.275883781,0.4677,-0.1475,0,0,0,0,0,0,0
0.493,1948,20,8,1,0.4561,0.39,0.39,1.78,-0.018,0.038,0,0,0.207317073,0.424116219,0.2438,-0.115830854,0,0,0,0,0,0,0
0.559,1948,21,16,1,0.4561,0.39,0.39,1.78,-0.009,-0.016,0,0,-0.1,-3.675883781,0.534,-0.020246206,0,0,0,0,0,0,0
0.492,1948,22,19,1,0.4561,0.39,0.39,1.78,-0.033,-0.052,0,0,-0.45,-2.375883781,0.1034,-0.116651108,0,0,0,0,0,0,0
0.589,1948,23,11,1,0.4561,0.39,0.39,1.78,-0.01,-0.031,0,0,0.11567,6.624116219,0.2634,-0.018897416,0,0,0,0,0,0,0
0.802,1948,24,9,1,0.4561,0.39,0.39,1.78,0.398,0.408,0,0,0.5,6.924116219,-0.761,0.1475,0,0,0,0,0,0,0
0.583,1948,25,15,1,0.4561,0.39,0.39,1.78,-0.048,-0.026,1,0,-0.149350649,3.224116219,0.0945,0.082125908,0,0,0,0,0,0,0
0.551,1948,26,4,1,0.4561,0.39,0.39,1.78,0.009,0.044,0,0,-0.155555556,2.724116219,0.3816,-0.143861651,0,0,0,0,0,0,0
0.459,1948,27,6,1,0.4561,0.39,0.39,1.78,-0.124,-0.122,0,0,-0.22,13.12411622,-0.7822,-0.1475,0,0,0,0,0,0,0
0.516,1948,28,3,1,0.4561,0.39,0.39,1.78,0.008,0.051,0,0,0.192307692,-5.975883781,-0.2915,-0.1475,0,0,0,0,0,0,0
0.471,1948,29,4,1,0.4561,0.39,0.39,1.78,-0.017,-0.018,0,0,-0.181704261,-2.675883781,-0.1827,-0.1475,0,0,0,0,0,0,0
0.477,1948,30,16,1,0.4561,0.39,0.39,1.78,-0.031,-0.032,0,0,-0.3,-2.175883781,0.4239,-0.1475,0,0,0,0,0,0,0
0.567,1948,31,4,1,0.4561,0.39,0.39,1.78,-0.002,0.017,0,0,0.112244898,4.724116219,-0.1434,-0.039022159,0,0,0,0,0,0,0
0.495,1948,32,47,1,0.4561,0.39,0.39,1.78,-0.013,-0.065,-1,0,-0.231543624,-3.675883781,0.298,-0.118572447,0,0,0,0,0,0,0
0.639,1948,33,14,1,0.4561,0.39,0.39,1.78,0.129,0.19,0,0,0.391666667,2.624116219,-0.5367,0.1475,0,0,0,0,0,0,0
0.454,1948,34,4,1,0.4561,0.39,0.39,1.78,-0.08,-0.105,0,0,-0.482300885,-10.37588378,-0.1912,-0.1475,0,0,0,0,0,0,0
0.502,1948,35,25,1,0.4561,0.39,0.39,1.78,-0.015,-0.028,0,0,-0.384892086,1.424116219,-0.2095,-0.128411013,0,0,0,0,0,0,0
0.627,1948,36,10,1,0.4561,0.39,0.39,1.78,0.019,0.026,0,0,0.296610169,-2.075883781,-0.2404,0.042088285,0,0,0,0,0,0,0
0.482,1948,37,6,1,0.4561,0.39,0.39,1.78,-0.013,0.016,0,0,-0.466666667,2.324116219,0.3048,-0.1475,0,0,0,0,0,0,0
0.48,1948,38,35,1,0.4561,0.39,0.39,1.78,-0.024,-0.015,0,0,-0.319512195,-4.375883781,0.1071,-0.066956481,0,0,0,0,0,0,0
0.582,1948,39,4,1,0.4561,0.39,0.39,1.78,0.049,0.018,0,0,0.06122449,-7.775883781,0.693,0.076051122,0,0,0,0,0,0,0
0.864,1948,40,8,1,0.4561,0.39,0.39,1.78,0.413,0.406,0,0,0.5,4.124116219,-0.5476,0.1475,0,0,0,0,0,0,0
0.476,1948,41,4,1,0.4561,0.39,0.39,1.78,-0.121,-0.124,0,0,-0.46,12.22411622,-0.0197,-0.1475,0,0,0,0,0,0,0
0.571,1948,42,12,1,0.4561,0.39,0.39,1.78,0.069,0.125,0,0,0.310526316,-0.475883781,-0.2737,0.084180198,0,0,0,0,0,0,0
0.727,1948,43,23,1,0.4561,0.39,0.39,1.78,0.272,0.26,0,0,0.5,-1.275883781,-0.2663,0.1475,0,0,0,0,0,0,0
0.545,1948,44,4,1,0.4561,0.39,0.39,1.78,0.068,0.073,0,0,-0.15,-2.275883781,-0.2153,-0.133002204,0,0,0,0,0,0,0
0.375,1948,45,3,1,0.4561,0.39,0.39,1.78,-0.108,-0.1,0,0,-0.401234568,-1.875883781,0.1404,-0.1475,0,0,0,0,0,0,0
0.539,1948,46,11,1,0.4561,0.39,0.39,1.78,0.087,0.133,0,0,0.44,0.024116219,-0.6992,-0.085457587,0,0,0,0,0,0,0
0.552,1948,47,8,1,0.4561,0.39,0.39,1.78,0.036,0.039,0,0,-0.217171717,-0.875883781,0.3543,-0.0372026,0,0,0,0,0,0,0
0.576,1948,48,8,1,0.4561,0.39,0.39,1.78,0.011,0.021,0,0,0.095744681,-0.075883781,0.2172,0.133862392,0,0,0,0,0,0,0
0.523,1948,49,12,1,0.4561,0.39,0.39,1.78,-0.047,-0.04,0,0,-0.38,2.224116219,0.1926,-0.1475,0,0,0,0,0,0,0
0.522,1948,50,3,1,0.4561,0.39,0.39,1.78,-0.05,-0.02,0,0,-0.285714286,1.724116219,-0.2202,-0.1475,0,0,0,0,0,0,0
