Inspection_ID,Inspection_Date,DBA_Name,AKA_Name,License,Facility_Type,Risk,Address,City,State,Zip,Inspection_Type,Latitude,Longitude,Location,Facility_Type_Clean,criticalCount,seriousCount,minorCount,pass_flag,fail_flag,pastFail,pastCritical,pastSerious,pastMinor,timeSinceLast,firstRecord,ID,LICENSE_ID,ACCOUNT_NUMBER,LEGAL_NAME,DOING_BUSINESS_AS_NAME,ADDRESS,CITY,STATE,ZIP_CODE,WARD,PRECINCT,WARD_PRECINCT,POLICE_DISTRICT,LICENSE_CODE,LICENSE_DESCRIPTION,BUSINESS_ACTIVITY_ID,BUSINESS_ACTIVITY,LICENSE_NUMBER,APPLICATION_TYPE,LICENSE_TERM_START_DATE,LICENSE_TERM_EXPIRATION_DATE,LICENSE_STATUS,LATITUDE,LONGITUDE,minDate,maxDate,ageAtInspection,consumption_on_premises_incidental_activity,tobacco,package_goods,outdoor_patio,public_place_of_amusement,limited_business_license,childrens_services_facility_license,tavern,regulated_business_license,filling_station,caterers_liquor_license,mobile_food_license,precipIntensity,temperatureMax,windSpeed,humidity,heat_burglary,heat_garbage,heat_sanitation,criticalFound
1497473,2014-10-02,MCDONALD'S,MCDONALD'S,1332921,Restaurant,Risk 2 (Medium),2005 W Chicago AVE ,CHICAGO,IL,60622,Canvass,41.89579651244164,-87.67732279971976,"(41.89579651244164, -87.67732279971976)",Restaurant,2,0,3,0,0,0,0,0,2,0.9863013698630136,0,1332921-20130916,2273242,85305,"MCDONALD'S RESTAURANTS OF ILLINOIS, INC.",MCDONALD'S,2005 W CHICAGO AVE,CHICAGO,IL,60622,1,11,1-11,12,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1332921,RENEW,2013-09-16,2015-09-15,AAI,41.895796512,-87.6773228,2003-11-16,2019-09-15,10.884931506849314,0,0,0,0,0,0,0,0,0,0,0,0,3.3333333333333335e-5,68.72,8.27,0.7399999999999999,48.72662936158036,32.71111474305888,65.7018358444581,1
1497476,2014-10-02,SUBWAY,SUBWAY,1985307,Restaurant,Risk 1 (High),4242 S WENTWORTH AVE ,CHICAGO,IL,60609,Canvass,41.81698453270526,-87.6313645580596,"(41.81698453270526, -87.6313645580596)",Restaurant,0,0,1,1,0,0,0,0,1,0.6712328767123288,0,1985307-20140116,2297553,345680,LAXMI 43RD INC.,SUBWAY,4242 S WENTWORTH AVE 1ST,CHICAGO,IL,60609,3,14,3-14,9,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1985307,RENEW,2014-01-16,2016-01-15,AAI,41.816984533,-87.631364558,2009-09-01,2020-01-15,5.087671232876712,0,0,0,0,0,0,0,0,0,0,0,0,3.3333333333333335e-5,68.72,8.27,0.7399999999999999,25.385169579262822,3.1308250504054365,11.10647858166371,0
1497478,2014-10-02,NOUVAEAU TAVERN,,1820900,Restaurant,Risk 1 (High),358 W ONTARIO ST ,CHICAGO,IL,60654,Canvass,41.8932464758799,-87.6378702999609,"(41.8932464758799, -87.6378702999609)",Restaurant,0,0,4,1,0,0,0,0,5,2,0,1820900-20140216,2302235,317487,"D J J ENTERTAINMENT, INC.",NOUVEAU TAVERN,358 W ONTARIO ST 1 1B,CHICAGO,IL,60610,42,68,42-68,18,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1820900,RENEW,2014-02-16,2016-02-15,AAC,41.893246476,-87.6378703,2007-08-24,2016-02-15,7.112328767123287,1,0,0,0,1,0,0,0,0,0,0,0,3.3333333333333335e-5,68.72,8.27,0.7399999999999999,12.037739573267432,3.93210531037858,12.352320886547393,0
1497479,2014-10-02,SUBWAY,SUBWAY,2125190,Restaurant,Risk 1 (High),4303 W IRVING PARK RD ,CHICAGO,IL,60641,Canvass,41.95344677231726,-87.73558801933916,"(41.95344677231726, -87.73558801933916)",Restaurant,0,0,2,1,0,0,0,0,1,0.726027397260274,0,2125190-20131116,2288482,367430,A&L SUB INC.,SUBWAY,4303 W IRVING PARK RD,CHICAGO,IL,60641,45,20,45-20,17,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2125190,RENEW,2013-11-16,2015-11-15,AAI,41.953446772,-87.735588019,2011-11-03,2019-11-15,2.915068493150685,0,0,0,0,0,0,0,0,0,0,0,0,3.3333333333333335e-5,68.72,8.27,0.7399999999999999,9.093850624840298,9.700431208101419,6.3066193500199415,0
1497486,2014-10-02,SARPINO'S PIZZERIA,SARPINO'S PIZZERIA,2055432,Restaurant,Risk 2 (Medium),1923 S ARCHER AVE ,CHICAGO,IL,60616,Canvass,41.85604811962792,-87.62795664290655,"(41.85604811962792, -87.62795664290655)",Restaurant,0,0,2,1,0,0,0,0,2,1.3095890410958904,0,2055432-20121116,2188412,356472,"MJK SOUTH LOOP, INC.",SARPINO'S PIZZERIA,1923 S ARCHER AVE 1ST,CHICAGO,IL,60616,3,64,3-64,1,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2055432,RENEW,2012-11-16,2014-11-15,AAI,41.85604812,-87.627956643,2010-10-27,2018-11-15,3.9342465753424656,0,0,0,0,0,0,0,0,0,0,0,0,3.3333333333333335e-5,68.72,8.27,0.7399999999999999,31.666189269554913,1.1549026121817119,5.912455136418801,0
1497487,2014-10-02,SUBWAY,SUBWAY,2308132,Restaurant,Risk 1 (High),11213 S VINCENNES AVE ,CHICAGO,IL,60643,Canvass,41.689610551617704,-87.66476886982,"(41.689610551617704, -87.66476886982)",Restaurant,0,1,3,0,0,0,0,0,0,2,1,2308132-20140321,2308132,380956,THREE C'S LLC,SUBWAY,11213 S VINCENNES AVE 1ST,CHICAGO,IL,60643,34,19,34-19,22,1006,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,2308132,C_LOC,2014-03-21,2015-06-15,AAI,41.689610552,-87.66476887,2014-03-21,2015-06-15,0.5342465753424658,0,0,0,0,0,0,0,0,0,0,0,0,3.3333333333333335e-5,68.72,8.27,0.7399999999999999,13.707304469890534,11.475240863503139,42.84762935816604,0
1497491,2014-10-03,SUBWAY,SUBWAY,1574489,Restaurant,Risk 1 (High),2300 N MILWAUKEE AVE ,CHICAGO,IL,60647,Canvass,41.922842576706046,-87.69748748180638,"(41.922842576706046, -87.69748748180638)",Restaurant,0,0,2,1,0,0,1,0,2,0.7342465753424657,0,1574489-20131116,2287000,286704,NISHA FOOD INC.,SUBWAY,2300 N MILWAUKEE AVE,CHICAGO,IL,60647,1,10,1-10,14,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1574489,RENEW,2013-11-16,2015-11-15,AAI,41.922842577,-87.697487482,2005-02-02,2019-11-15,9.67123287671233,0,0,0,0,0,0,0,0,0,0,0,0,0.0013,65.80999999999999,10.18,0.7600000000000001,11.651725406122049,23.428063530022456,53.13593858122521,0
1497493,2014-10-03,SAINT HYACINTH SCHOOL,SAINT HYACINTH SCHOOL,1878450,School,Risk 1 (High),3640 W Wolfram ST ,CHICAGO,IL,60618,Canvass,41.93292051032228,-87.71885544379539,"(41.93292051032228, -87.71885544379539)",Other,0,0,3,1,0,0,0,0,4,0.8821917808219178,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.0013,65.80999999999999,10.18,0.7600000000000001,26.23574747060963,39.32092086477364,63.106302888494504,0
1497494,2014-10-03,SIP COFFEE HOUSE,SIP COFFEE HOUSE,79354,Restaurant,Risk 2 (Medium),1223 W GRAND AVE ,CHICAGO,IL,60642,Canvass,41.89096143449703,-87.65842176800524,"(41.89096143449703, -87.65842176800524)",Restaurant,0,0,1,1,0,0,0,0,1,0.989041095890411,0,79354-20121116,2185894,23253,SIP COFFEEHOUSE INC,SIP COFFEEHOUSE,1223 W GRAND AVE,CHICAGO,IL,60642,27,18,27-18,12,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,79354,RENEW,2012-11-16,2014-11-15,AAI,41.890961434,-87.658421768,2002-11-16,2018-11-15,11.887671232876713,0,0,0,0,0,0,0,0,0,0,0,0,0.0013,65.80999999999999,10.18,0.7600000000000001,13.613620413177786,16.724577257637154,45.06945874004679,0
1497497,2014-10-03,BRICKS,BRICKS,10486,Restaurant,Risk 1 (High),1909 N LINCOLN AVE ,CHICAGO,IL,60614,Canvass,41.91684810981031,-87.6365244655254,"(41.91684810981031, -87.6365244655254)",Restaurant,0,0,4,1,0,0,0,0,4,0.5671232876712329,0,10486-20130416,2236105,51014,JADA THAI RESTAURANT,BRICKS,1909 N LINCOLN AVE  1,CHICAGO,IL,60614,43,37,43-37,18,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,10486,RENEW,2013-04-16,2015-04-15,AAI,41.91684811,-87.636524466,2002-05-16,2019-04-15,12.391780821917807,1,0,0,0,0,0,0,0,0,0,0,0,0.0013,65.80999999999999,10.18,0.7600000000000001,18.53810862610828,26.397263081232676,51.63134951116033,0
1497498,2014-10-03,YOUNG WOMEN'S LEADERSHIP CHARTER SCHOOL,YOUNG WOMEN'S LEADERSHIP CHARTER SCHOOL OF CHICAGO,66171,School,Risk 1 (High),2641 S Calumet  (334E) ,CHICAGO,IL,60616,Canvass,41.84456471701806,-87.6186876307752,"(41.84456471701806, -87.6186876307752)",Other,0,0,4,1,0,0,0,0,3,1.0273972602739727,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.0013,65.80999999999999,10.18,0.7600000000000001,15.872974346569109,1.8309597075084358,0.05394541315191649,0
1497499,2014-10-03,DUNKIN DOUNUTS / BASKIN ROBINS,DUNKIN DONUTS / BASKIN ROBINS,1648477,Restaurant,Risk 2 (Medium),75 E WASHINGTON ST ,CHICAGO,IL,60602,Canvass,41.883115221384855,-87.62517250873418,"(41.883115221384855, -87.62517250873418)",Restaurant,0,0,3,1,0,0,0,0,4,0.8821917808219178,0,1648477-20140316,2306574,285589,"YASA, INC.",DUNKIN DOUNUTS / BASKIN ROBINS,75 E WASHINGTON ST,CHICAGO,IL,60602,42,9,42-9,1,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1648477,RENEW,2014-03-16,2016-03-15,AAI,41.883115221,-87.625172509,2006-09-06,2018-03-15,8.07945205479452,0,0,0,0,0,0,0,0,0,0,0,0,0.0013,65.80999999999999,10.18,0.7600000000000001,26.198120683656786,3.297012787880912e-8,57.88581633486656,0
1497501,2014-10-03,IHOP,IHOP,1682456,Restaurant,Risk 1 (High),7601 S CICERO AVE ,CHICAGO,IL,60652,Canvass,41.75466012439374,-87.74138475860521,"(41.75466012439374, -87.74138475860521)",Restaurant,0,1,5,0,1,0,2,0,4,0.7397260273972602,0,1682456-20131116,2287188,302434,"FLIP, 3132.",IHOP,7601 S CICERO AVE,CHICAGO,IL,60652,18,22,18-22,8,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1682456,RENEW,2013-11-16,2015-11-15,AAI,41.754660124,-87.741384759,2006-11-16,2017-11-15,7.884931506849315,0,0,0,0,0,0,0,0,0,0,0,0,0.0013,65.80999999999999,10.18,0.7600000000000001,10.650925125811801,3.530186811315431,4.831408916439892,0
1497502,2014-10-03,CELLAR DOOR PROVISIONS,CELLAR DOOR PROVISIONS,2294203,Restaurant,Risk 1 (High),3025 W DIVERSEY AVE ,CHICAGO,IL,60647,Canvass,41.93194409993535,-87.70360323628218,"(41.93194409993535, -87.70360323628218)",Restaurant,0,0,3,1,0,0,0,0,0,2,1,2294203-20140115,2294203,386304,"CELLAR DOOR PROVISIONS, INC.",CELLAR DOOR PROVISIONS,3025 W DIVERSEY AVE 1,CHICAGO,IL,60647,32,NA,32-,NA,1006,Retail Food Establishment,767 | 735,Retail Sales of General Merchandise and Non-Perishable Food | Preparation of Food and Dining on Premise With Seating,2294203,ISSUE,2014-01-15,2016-01-15,AAI,41.9319441,-87.703603236,2014-01-15,2020-01-15,0.7150684931506849,0,0,0,0,0,0,0,0,0,0,0,0,0.0013,65.80999999999999,10.18,0.7600000000000001,41.745287106830084,22.6563151839832,42.14029066836615,0
1497503,2014-10-03,DOKIL BAKERY,DOKIL BAKERY,1621520,Bakery,Risk 2 (Medium),3844 W LAWRENCE AVE ,CHICAGO,IL,60625,Canvass,41.968385195908176,-87.72499308569574,"(41.968385195908176, -87.72499308569574)",Other,1,1,9,0,1,1,1,1,7,0.9315068493150684,0,1621520-20130916,2274820,295389,DOKIL BAKERY INC.,DOKIL BAKERY,3844 W LAWRENCE AVE,CHICAGO,IL,60625,35,12,35-12,17,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1621520,RENEW,2013-09-16,2015-09-15,AAI,41.968385196,-87.724993086,2005-09-26,2017-09-15,9.024657534246575,0,0,0,0,0,0,0,0,0,0,0,0,0.0013,65.80999999999999,10.18,0.7600000000000001,11.568208056521351,41.513651516336985,28.96966115002473,1
1497504,2014-10-02,UNCOMMON GROUND,UNCOMMON GROUND,2108171,Restaurant,Risk 1 (High),3800-3804 N CLARK ST ,CHICAGO,IL,60613,Canvass,41.951064053085005,-87.65979512802838,"(41.951064053085005, -87.65979512802838)",Restaurant,0,2,5,0,1,1,0,1,4,0.6904109589041096,0,2108171-20140616,2321540,9207,"UNCOMMON GROUND, INC.",UNCOMMON GROUND,3800-3804 N CLARK ST,CHICAGO,IL,60613,44,50,44-50,19,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2108171,RENEW,2014-06-16,2016-06-15,AAI,41.951064053,-87.659795128,2011-11-03,2018-06-15,2.915068493150685,1,0,0,0,1,0,0,0,0,0,0,0,3.3333333333333335e-5,68.72,8.27,0.7399999999999999,39.66913586669516,15.527173769758425,44.07749329531768,0
1497507,2014-10-03,STEVO'S GRILL,STEVOS GRILL,2183768,Restaurant,Risk 1 (High),2326 W BELMONT AVE ,CHICAGO,IL,60618,Canvass,41.939581685727795,-87.68666227599451,"(41.939581685727795, -87.68666227599451)",Restaurant,0,0,5,1,0,0,0,2,1,0.6958904109589041,0,2183768-20140916,2348146,375101,"E&E Holdings, INC",Stevo's Grill,2326 W BELMONT AVE 1ST STORE FRONT,CHICAGO,IL,60618,32,NA,32-,NA,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2183768,RENEW,2014-09-16,2016-09-15,AAI,41.939581686,-87.686662276,2012-09-05,2018-09-15,2.0767123287671234,0,0,0,0,0,0,0,0,0,0,0,0,0.0013,65.80999999999999,10.18,0.7600000000000001,11.635797538032987,32.08942082335773,50.849238584930205,0
1497508,2014-10-03,DAMATO BAKERY #1,DAMATO BAKERY #1,1768530,Restaurant,Risk 2 (Medium),1124 W GRAND AVE ,CHICAGO,IL,60622,Canvass,41.891208139796774,-87.65573434273385,"(41.891208139796774, -87.65573434273385)",Restaurant,1,1,6,0,0,0,1,0,6,0.8821917808219178,0,1768530-20121116,2186047,29369,VICTOR DAMATO,DAMATO BAKERY #1,1124 W GRAND AVE,CHICAGO,IL,60642,27,54,27-54,12,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1768530,RENEW,2012-11-16,2014-11-15,AAI,41.89120814,-87.655734343,2006-12-06,2018-11-15,7.83013698630137,0,0,0,0,0,0,0,0,0,0,0,0,0.0013,65.80999999999999,10.18,0.7600000000000001,9.226489283962396,13.90965084127388,57.66202242561298,1
1497509,2014-10-03,HAMPTON INN & SUITES,HAMPTON INN & SUITES,62374,Restaurant,Risk 2 (Medium),33 W ILLINOIS ST ,CHICAGO,IL,60610,Canvass,41.89072890812972,-87.6293856561825,"(41.89072890812972, -87.6293856561825)",Restaurant,2,0,3,0,0,0,0,0,1,0.9397260273972603,0,62374-20130516,2242321,86364,FIRST FM JOINT VENTURE,HAMPTON INN & SUITES,33 W ILLINOIS ST,CHICAGO,IL,60610,42,55,42-55,18,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,62374,RENEW,2013-05-16,2015-05-15,AAI,41.890728908,-87.629385656,2002-05-16,2019-05-15,12.391780821917807,1,0,0,0,1,0,0,0,1,0,0,0,0.0013,65.80999999999999,10.18,0.7600000000000001,29.28688164973324,0.08723864315310018,9.211587626139519,1
1497513,2014-10-03,TAQUERIA MORELIA,TAQUERIA MORELIA,2124632,Restaurant,Risk 1 (High),3941-3943 W LAWRENCE AVE ,CHICAGO,IL,60625,Canvass,41.968140027975075,-87.72726300225054,"(41.968140027975075, -87.72726300225054)",Restaurant,0,0,6,1,0,0,2,0,4,0.7287671232876712,0,2124632-20131216,2292467,366443,X.V. INDUSTRIES CORPORATION,TAQUERIA MORELIA,3941-3943 W LAWRENCE AVE 1ST,CHICAGO,IL,60625,35,31,35-31,17,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2124632,RENEW,2013-12-16,2015-12-15,AAI,41.968140028,-87.727263002,2011-11-21,2017-12-15,2.8684931506849316,0,0,0,0,0,0,0,0,0,0,0,0,0.0013,65.80999999999999,10.18,0.7600000000000001,5.25687103788724,34.33004507397575,17.679257724585018,0
1497514,2014-10-03,SBARRO'S PIZZERIA,SBARRO'S PIZZERIA,1903424,Restaurant,Risk 1 (High),7601 S CICERO AVE ,CHICAGO,IL,60652,Canvass,41.75466012439374,-87.74138475860521,"(41.75466012439374, -87.74138475860521)",Restaurant,0,0,5,1,0,1,1,1,5,0.736986301369863,0,1903424-20140416,2309729,16635,F&S FAST FOODS INC,SBARRO'S PIZZERIA,7601 S CICERO AVE 1ST 1286,CHICAGO,IL,60652,18,22,18-22,8,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1903424,RENEW,2014-04-16,2016-04-15,AAI,41.754660124,-87.741384759,2009-02-23,2018-04-15,5.610958904109589,0,0,0,0,0,0,0,0,0,0,0,0,0.0013,65.80999999999999,10.18,0.7600000000000001,10.650925125811801,3.530186811315431,4.831408916439892,0
1497515,2014-10-03,"GIVE ME SOME SUGAR, LLC",GIVE ME SOME SUGAR,2124982,Bakery,Risk 2 (Medium),2205 W BELMONT AVE ,CHICAGO,IL,60618,Canvass,41.93939980492018,-87.68347009807069,"(41.93939980492018, -87.68347009807069)",Other,0,0,1,1,0,0,0,0,4,0.8821917808219178,0,2124982-20130816,2267572,316139,"GIVE ME SOME SUGAR,LLC","GIVE ME SOME SUGAR,LLC",2205 W BELMONT AVE,CHICAGO,IL,60618,32,19,32-19,19,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2124982,RENEW,2013-08-16,2015-08-15,AAI,41.939399805,-87.683470098,2011-11-08,2019-08-15,2.904109589041096,0,0,0,0,0,0,0,0,0,0,0,0,0.0013,65.80999999999999,10.18,0.7600000000000001,27.699670309700824,50.51803433520313,62.89813468279743,0
1497517,2014-10-03,BOJONO'S PIZZERIA/HEALTHY KIDS KITCHEN,BOJONO'S PIZZERIA,1985665,Restaurant,Risk 1 (High),4185 N CLARENDON AVE ,CHICAGO,IL,60613,Canvass,41.9580694604938,-87.64965541165122,"(41.9580694604938, -87.64965541165122)",Restaurant,0,0,3,1,0,0,0,0,4,0.6164383561643836,0,1985665-20140616,2324682,345837,CTME Rutherford LLC,BOJONO' S PIZZERIA/ HEALTHY KIDS KITCHEN,4185 N CLARENDON AVE 1ST FLOOR,CHICAGO,IL,60613,46,45,46-45,19,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1985665,RENEW,2014-06-16,2016-06-15,AAC,41.95806946,-87.649655412,2009-08-21,2016-06-15,5.120547945205479,0,0,0,0,0,0,0,0,0,0,0,0,0.0013,65.80999999999999,10.18,0.7600000000000001,8.938770361297788,3.7556150113219036,35.898831527429415,0
1497518,2014-10-03,BLUE SPROUT,BLUE SPROUT,2133940,Restaurant,Risk 1 (High),2171 N MILWAUKEE AVE ,CHICAGO,IL,60647,Canvass,41.920745734370186,-87.69359694588849,"(41.920745734370186, -87.69359694588849)",Restaurant,0,0,5,1,0,0,0,0,3,0.7095890410958904,0,2133940-20140316,2307146,368637,"PRAPA, INC.",BLUE SPROUT,2171 N MILWAUKEE AVE 1ST,CHICAGO,IL,60647,1,30,1-30,14,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2133940,RENEW,2014-03-16,2016-03-15,AAC,41.920745734,-87.693596946,2012-02-22,2016-03-15,2.6136986301369864,0,0,0,0,0,0,0,0,0,0,0,0,0.0013,65.80999999999999,10.18,0.7600000000000001,10.0771254300567,42.48127706802583,37.23264805713324,0
1497520,2014-10-03,SUBWAY,SUBWAY,2050000,Restaurant,Risk 1 (High),1901 W 103RD ST ,CHICAGO,IL,60643,Canvass,41.706475573671476,-87.66918698738836,"(41.706475573671476, -87.66918698738836)",Restaurant,0,0,2,1,0,0,0,0,1,0.5972602739726027,0,2050000-20140916,2347379,355237,"VIRASI, INC.",SUBWAY,1901 W 103RD ST,CHICAGO,IL,60643,19,36,19-36,22,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2050000,RENEW,2014-09-16,2016-09-15,AAI,41.706475574,-87.669186987,2010-08-31,2018-09-15,4.093150684931507,0,0,0,0,0,0,0,0,0,0,0,0,0.0013,65.80999999999999,10.18,0.7600000000000001,15.024524912537085,21.884660966272115,3.7845702536532917,0
1497523,2014-10-03,SUBWAY,SUBWAY,1596613,Restaurant,Risk 1 (High),4316 S ASHLAND AVE ,CHICAGO,IL,60609,Canvass,41.815329857960506,-87.66528799042858,"(41.815329857960506, -87.66528799042858)",Restaurant,0,0,2,1,0,0,0,0,4,0.7178082191780822,0,1596613-20140116,2296976,291915,HEMALI ENTERPRISES INC.,SUBWAY,4316 S ASHLAND AVE,CHICAGO,IL,60609,15,16,15-16,9,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1596613,RENEW,2014-01-16,2016-01-15,AAI,41.815329858,-87.66528799,2006-01-11,2018-01-15,8.73150684931507,0,0,0,0,0,0,0,0,0,0,0,0,0.0013,65.80999999999999,10.18,0.7600000000000001,1.2491047928637264,4.458839376101146,7.4598343058659555,0
1497525,2014-10-03,ROCKETS ALL AMERICAN,ROCKETS ALL AMERICAN,2278045,Restaurant,Risk 2 (Medium),222 W MERCHANDISE MART PLZ ,CHICAGO,IL,60654,Canvass,41.8880742810662,-87.63495520292739,"(41.8880742810662, -87.63495520292739)",Restaurant,0,0,1,1,0,0,0,0,0,2,1,2278045-20130802,2278045,383583,FNH INVESTMENTS INC.,ROCKETS ALL AMERICAN,222 W MERCHANDISE MART PLZ 2ND FC 3,CHICAGO,IL,60654,42,14,42-14,18,1006,Retail Food Establishment,781,Sale of Food Prepared Onsite With Dining Area,2278045,ISSUE,2013-08-02,2015-08-15,AAI,41.888074281,-87.634955203,2013-08-02,2015-08-15,1.16986301369863,0,0,0,0,0,0,0,0,0,0,0,0,0.0013,65.80999999999999,10.18,0.7600000000000001,16.468735684779475,0.14428613744204763,8.164871955915718,0
1497528,2014-10-03,SUBWAY,SUBWAY,2279022,Restaurant,Risk 1 (High),2357 W FULLERTON AVE ,CHICAGO,IL,60647,Canvass,41.924791906639214,-87.68752179516619,"(41.924791906639214, -87.68752179516619)",Restaurant,0,0,1,1,0,0,0,1,5,0.4712328767123288,0,2279022-20130916,2279022,257957,FULL WEST BP CORPORATION,SUBWAY,2357 W FULLERTON AVE 1ST,CHICAGO,IL,60647,32,16,32-16,14,1006,Retail Food Establishment,781,Sale of Food Prepared Onsite With Dining Area,2279022,ISSUE,2013-09-16,2015-11-15,AAC,41.924791907,-87.687521795,2013-09-16,2015-11-15,1.0465753424657533,0,0,0,0,0,0,0,0,0,0,0,0,0.0013,65.80999999999999,10.18,0.7600000000000001,28.56496176103332,16.311605845538814,56.806785950244326,0
1497529,2014-10-03,BELLONA'S PIZZA,BELLONA'S CHICAGO STYLE PIZZA,1194787,Restaurant,Risk 2 (Medium),3447 W MONTROSE AVE ,CHICAGO,IL,60618,Canvass,41.96099494638974,-87.71505149141302,"(41.96099494638974, -87.71505149141302)",Restaurant,0,0,3,1,0,0,0,0,7,2,0,1194787-20121216,2194168,220537,MUHTESIM KILIC,BELLONA'S PIZZA,3447 W MONTROSE AVE,CHICAGO,IL,60618,35,19,35-19,17,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1194787,RENEW,2012-12-16,2014-12-15,AAI,41.960994946,-87.715051491,2002-02-16,2018-12-15,12.635616438356164,0,0,0,0,0,0,0,0,0,0,0,0,0.0013,65.80999999999999,10.18,0.7600000000000001,24.661088006160647,29.994978648385427,37.49916701729692,0
1497530,2014-10-03,SEE THRU CHINESE KITCHEN,SEE THRU CHINESE KITCHEN,1170990,Restaurant,Risk 1 (High),4318 S ASHLAND AVE ,CHICAGO,IL,60609,Canvass,41.81527155655249,-87.66528690980383,"(41.81527155655249, -87.66528690980383)",Restaurant,0,0,2,1,0,0,0,0,3,0.4986301369863014,0,1170990-20140116,2296604,218953,Y.F.KONG INC,SEE THRU CHINESE KITCHEN,4318 S ASHLAND AVE 1FL,CHICAGO,IL,60609,15,16,15-16,9,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1170990,RENEW,2014-01-16,2016-01-15,AAI,41.815271557,-87.66528691,2002-02-16,2018-01-15,12.635616438356164,0,0,0,0,0,0,0,0,0,0,0,0,0.0013,65.80999999999999,10.18,0.7600000000000001,1.257569711028005,4.556841801807307,7.595168397172788,0
1497533,2014-10-03,SUBWAY,SUBWAY,2068996,Restaurant,Risk 1 (High),3348 W LAWRENCE AVE ,CHICAGO,IL,60625,Canvass,41.96851446149223,-87.712884665478,"(41.96851446149223, -87.712884665478)",Restaurant,0,0,3,1,0,0,0,2,3,0.7315068493150685,0,2068996-20130116,2201690,358149,Halsted food Enterprises Inc.,subway,3348 W LAWRENCE AVE 1 ST,CHICAGO,IL,60625,33,22,33-22,17,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2068996,RENEW,2013-01-16,2015-01-15,AAI,NA,NA,2010-12-27,2019-01-15,3.76986301369863,0,0,0,0,0,0,0,0,0,0,0,0,0.0013,65.80999999999999,10.18,0.7600000000000001,29.213124758946346,11.119947631258992,23.71136227405197,0
1497534,2014-10-03,POPEYE'S  CHICKEN,POPEYE'S  CHICKEN,1121856,Restaurant,Risk 1 (High),4431 S ARCHER AVE ,CHICAGO,IL,60632,Canvass,41.812628989174634,-87.70639420409829,"(41.812628989174634, -87.70639420409829)",Restaurant,0,0,3,1,0,0,0,0,3,1.0383561643835617,0,1121856-20130616,2249077,210510,D & G FOODS INC,POPEYE'S  CHICKEN,4431 S ARCHER AVE,CHICAGO,IL,60632,14,20,14-20,8,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1121856,RENEW,2013-06-16,2015-06-15,AAI,41.812628989,-87.706394204,2002-02-15,2019-06-15,12.638356164383561,0,0,0,0,0,0,0,0,0,0,0,0,0.0013,65.80999999999999,10.18,0.7600000000000001,17.4692195138453,26.38457105041899,26.072024645436386,0
1497535,2014-10-03,FILIPINO AMERICAN COUNCIL,FILIPINO AMERICAN COUNCIL,39977,Restaurant,Risk 2 (Medium),1332 W IRVING PARK RD ,CHICAGO,IL,60613,Canvass,41.95447294997719,-87.66358644372856,"(41.95447294997719, -87.66358644372856)",Restaurant,0,0,2,1,0,0,0,0,5,1.0191780821917809,0,39977-20140616,2321535,9061,FILIPINO AMERICAN COUNCIL OF GREATER CHICAGO,FILIPINO AMERICAN COUNCIL,1332 W IRVING PARK RD 1ST,CHICAGO,IL,60613,47,24,47-24,19,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,39977,RENEW,2014-06-16,2016-06-15,AAI,41.95447295,-87.663586444,2001-05-16,2018-06-15,13.391780821917807,0,0,0,0,0,0,0,0,0,0,0,0,0.0013,65.80999999999999,10.18,0.7600000000000001,14.740010241613627,12.189741021615704,18.464543834210417,0
